,latitude,longitude,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,_Entire home/apt,_Private room,_Shared room
26186,40.7448,-73.92364,3.871201010907891,2,2,0.09,2,0,False,True,False
26187,40.81888,-73.94345,3.9889840465642745,2,47,2.16,1,0,False,True,False
26188,40.73612,-73.87822,4.02535169073515,3,10,0.47,3,0,False,True,False
26189,40.76536,-73.98878,5.420534999272286,3,104,4.79,1,34,True,False,False
26190,40.74722,-73.9186,4.3694478524670215,2,20,0.91,4,365,False,True,False
26191,40.58091,-74.15485,3.970291913552122,1,74,3.34,3,78,False,True,False
26192,40.70874,-73.82617,4.110873864173311,2,137,6.27,1,32,False,True,False
26193,40.71418,-73.99208,5.087596335232384,3,92,4.73,3,63,True,False,False
26195,40.68989,-73.93747,4.110873864173311,1,21,0.95,2,82,False,True,False
26196,40.79499,-73.97669,4.330733340286331,5,2,0.09,1,0,False,True,False
26197,40.64051,-73.93224,3.6635616461296463,7,37,1.92,4,29,False,True,False
26198,40.76462,-73.9319,3.58351893845611,1,16,1.37,1,95,False,True,False
26200,40.6835,-73.957,4.875197323201151,2,51,2.53,1,10,True,False,False
26201,40.66163,-73.98265,5.075173815233827,2,5,0.26,2,0,True,False,False
26202,40.72413,-73.98216,4.430816798843313,2,13,0.61,1,0,False,True,False
26203,40.67963,-73.97849,5.420534999272286,3,12,0.55,1,47,True,False,False
26204,40.67781,-73.98083,4.2626798770413155,2,7,0.32,1,0,False,True,False
26205,40.67518,-73.98119,4.2626798770413155,1,4,0.18,1,0,False,True,False
26206,40.81301,-73.94502,4.836281906951478,4,9,0.94,1,245,True,False,False
26207,40.76136,-73.99361,4.836281906951478,30,6,0.29,91,314,True,False,False
26210,40.71881,-73.98378,5.293304824724492,2,5,0.23,1,0,True,False,False
26211,40.71459,-73.94485,5.303304908059076,1,17,0.77,2,87,True,False,False
26212,40.69533,-73.9132,4.634728988229636,2,10,0.47,1,0,True,False,False
26213,40.67556,-73.96427,4.394449154672439,1,1,0.05,1,0,False,True,False
26214,40.8292,-73.94742,5.860786223465865,7,6,0.34,1,0,False,True,False
26216,40.71967,-73.96001,5.049856007249537,2,6,0.27,1,4,True,False,False
26217,40.69064,-73.93559,5.739792912179234,1,77,3.51,1,347,True,False,False
26218,40.71944,-73.99396,6.26530121273771,2,47,2.19,1,34,True,False,False
26219,40.80672,-73.94648,5.303304908059076,4,2,0.09,1,0,True,False,False
26220,40.66675,-73.988,4.564348191467836,2,4,0.19,1,0,True,False,False
26223,40.72965,-73.95707,4.59511985013459,2,7,0.34,1,0,False,True,False
26224,40.76078,-73.99683,4.382026634673881,5,1,0.05,2,0,False,True,False
26225,40.86144,-73.86427,4.382026634673881,2,95,4.46,1,225,True,False,False
26226,40.73166,-73.98299,4.477336814478207,3,6,0.27,1,0,False,True,False
26227,40.74943,-73.97945,5.351858133476067,2,14,0.64,1,13,True,False,False
26228,40.80998,-73.93899,5.017279836814924,5,31,1.47,1,24,True,False,False
26229,40.76104,-73.99255,5.564520407322694,2,21,1.04,2,222,True,False,False
26230,40.80002,-73.94137,4.804021044733257,3,10,0.51,1,0,True,False,False
26231,40.7605,-73.99189,4.867534450455582,30,1,0.05,12,310,True,False,False
26232,40.71317,-73.94518,4.51085950651685,2,5,0.23,1,157,True,False,False
26233,40.68859,-73.92238,4.61512051684126,2,8,0.38,1,0,False,True,False
26234,40.68939,-73.96474,5.5254529391317835,5,6,0.28,2,354,True,False,False
26235,40.60903,-73.91846,5.5254529391317835,1,5,1.7,1,360,True,False,False
26236,40.68451,-73.96052,5.420534999272286,4,29,2.2,1,43,True,False,False
26237,40.66689,-73.92806,3.828641396489095,21,1,0.05,1,44,False,True,False
26238,40.69072,-73.96539,5.111987788356544,14,4,0.19,2,179,True,False,False
26239,40.6959,-73.75159,4.454347296253507,2,59,2.69,1,36,True,False,False
26240,40.64579,-74.08027,3.4011973816621555,4,61,2.81,6,178,False,True,False
26241,40.71732,-73.94027,4.454347296253507,3,15,0.7,3,19,False,True,False
26242,40.63498,-74.01966,4.330733340286331,1,39,1.81,1,0,False,True,False
26244,40.65027,-74.01101,4.382026634673881,1,35,1.6,2,59,False,True,False
26245,40.80508,-73.94942,4.836281906951478,2,70,3.24,2,0,False,True,False
26246,40.83571,-73.94756,4.3694478524670215,2,4,0.28,1,0,False,True,False
26248,40.66257,-73.76514,4.736198448394496,2,55,2.5,1,297,True,False,False
26249,40.69031,-73.93903,5.916202062607435,5,23,1.25,2,171,True,False,False
26250,40.68227,-73.99948,5.017279836814924,30,5,0.44,1,79,True,False,False
26251,40.77156,-73.90521,4.110873864173311,1,48,2.27,8,128,False,True,False
26252,40.8233,-73.94461,4.189654742026425,1,26,1.18,1,0,False,True,False
26253,40.84434,-73.94229,4.6443908991413725,4,18,0.84,1,0,True,False,False
26255,40.77751,-73.95575,4.189654742026425,4,10,0.46,1,0,False,True,False
26256,40.71469,-73.93971,4.394449154672439,3,2,0.09,1,0,False,True,False
26257,40.76759,-73.92463,3.9318256327243257,1,142,6.44,1,115,False,True,False
26258,40.74893,-73.82046,4.110873864173311,1,39,1.79,6,359,False,True,False
26260,40.64674,-73.97947,4.927253685157205,3,5,0.23,3,0,False,True,False
26261,40.66232,-73.9939,5.017279836814924,3,5,0.23,1,83,True,False,False
26263,40.71818,-73.99015,4.795790545596741,1,72,3.38,2,50,False,True,False
26264,40.72232,-73.98055,5.420534999272286,14,1,0.05,1,0,True,False,False
26265,40.69827,-73.92493,3.9318256327243257,3,2,0.1,1,0,False,True,False
26266,40.74578,-73.97595,6.077642243349034,5,7,0.32,1,22,True,False,False
26267,40.74063,-73.99998,4.61512051684126,2,4,0.19,1,0,False,True,False
26268,40.65157,-74.01089,5.017279836814924,5,47,2.26,1,76,True,False,False
26270,40.60303,-73.99596,4.248495242049359,2,45,2.05,1,324,False,True,False
26272,40.77864,-73.91445,3.871201010907891,1,90,4.13,2,100,False,True,False
26273,40.76888,-73.98639,4.90527477843843,2,1,0.11,3,316,False,True,False
26274,40.71951,-73.95397,5.303304908059076,7,6,0.27,1,0,True,False,False
26275,40.76846,-73.94461,5.017279836814924,4,1,0.05,1,0,True,False,False
26276,40.73742,-73.87027,4.605170185988092,4,5,0.23,2,5,True,False,False
26278,40.76798,-73.95274,5.003946305945459,1,68,3.09,1,98,True,False,False
26279,40.69814,-73.93033,3.4339872044851463,14,2,0.11,2,180,False,True,False
26281,40.814,-73.96228,5.017279836814924,2,3,0.14,1,0,True,False,False
26283,40.70791,-73.75625,3.828641396489095,1,30,1.37,1,0,False,True,False
26284,40.76376,-73.83094,4.02535169073515,1,40,1.83,4,342,False,True,False
26285,40.69342,-73.95881,4.663439094112067,30,8,0.38,3,89,False,True,False
26286,40.72793,-73.98876,4.454347296253507,1,44,2.01,1,19,False,True,False
26287,40.69176,-73.97413,4.882801922586371,3,9,1.46,1,5,True,False,False
26288,40.66803,-73.97869,5.135798437050262,4,6,0.56,1,16,True,False,False
26289,40.64521,-73.94751,4.07753744390572,2,9,0.42,4,49,False,True,False
26290,40.85362,-73.8896,4.948759890378168,2,71,3.45,1,291,True,False,False
26291,40.69563,-73.97051,5.303304908059076,3,53,2.5,1,75,True,False,False
26292,40.69081,-73.92679,4.795790545596741,2,30,1.39,1,13,False,True,False
26293,40.62072,-73.93265,4.330733340286331,1,1,0.16,2,342,False,True,False
26294,40.71168,-73.96338,4.605170185988092,3,2,0.09,1,0,True,False,False
26295,40.70163,-73.92366,4.795790545596741,4,3,0.14,1,0,True,False,False
26296,40.64104,-73.96337,3.828641396489095,2,45,2.06,4,17,False,True,False
26297,40.76407,-73.83052,4.499809670330265,1,4,0.2,2,179,False,True,False
26298,40.74428,-73.97364,5.231108616854587,3,16,0.74,1,0,True,False,False
26299,40.75633,-73.92777,4.2626798770413155,3,5,0.24,1,0,False,True,False
26300,40.66648,-73.76286,4.51085950651685,1,146,6.87,2,281,True,False,False
26302,40.69027,-73.96796,4.90527477843843,2,17,0.8,1,0,True,False,False
26303,40.74205,-73.92394,4.605170185988092,30,7,0.39,1,38,True,False,False
26304,40.64399,-73.89315,4.454347296253507,7,11,0.64,1,1,True,False,False
26305,40.68833,-73.90691,4.394449154672439,3,60,2.79,4,336,False,True,False
26306,40.68868,-73.90598,3.828641396489095,3,79,3.67,4,312,False,True,False
26307,40.6871,-73.90546,4.709530201312334,3,26,1.21,4,347,False,True,False
26308,40.71416,-73.95357,4.941642422609304,2,7,0.33,1,37,True,False,False
26309,40.65454,-73.91569,4.795790545596741,1,187,8.75,1,318,True,False,False
26310,40.77406,-73.94788,4.709530201312334,2,8,0.38,1,0,True,False,False
26311,40.75974,-73.98623,4.709530201312334,1,41,1.87,1,3,False,True,False
26312,40.82876,-73.94538,3.6635616461296463,8,20,0.97,1,26,False,True,False
26313,40.64773,-73.97499,4.61512051684126,1,28,1.44,1,21,False,True,False
26314,40.6931,-73.9723,5.5254529391317835,3,6,0.27,1,0,True,False,False
26316,40.7301,-73.98841,5.298317366548036,2,30,1.41,1,34,True,False,False
26317,40.6838,-73.91015,3.713572066704308,1,8,0.36,1,0,False,True,False
26318,40.74395,-73.98049,5.278114659230517,3,9,0.42,1,47,True,False,False
26320,40.68157,-73.90547,3.970291913552122,2,84,3.93,1,310,False,True,False
26321,40.68949,-73.91763,4.330733340286331,3,3,0.14,8,352,False,True,False
26322,40.69233,-73.94688,4.605170185988092,90,2,0.18,2,170,True,False,False
26323,40.67145,-73.93007,4.02535169073515,5,6,0.28,1,0,False,True,False
26324,40.711,-73.9387,4.007333185232471,6,1,0.07,2,0,False,True,False
26325,40.68909,-73.95282,4.51085950651685,2,29,1.36,2,167,False,True,False
26326,40.68475,-73.93589,3.9318256327243257,3,1,0.05,1,0,False,True,False
26327,40.64434,-73.94635,3.9889840465642745,2,2,0.1,4,54,False,True,False
26328,40.64516,-73.94751,4.0943445622221,2,10,0.47,4,41,False,True,False
26329,40.70982,-73.95602,4.605170185988092,1,15,0.69,3,12,False,True,False
26330,40.74818,-73.98025,5.278114659230517,3,4,0.22,1,0,True,False,False
26331,40.6661,-73.87469,5.081404364984463,3,4,0.18,2,36,True,False,False
26332,40.80012,-73.94549,5.5254529391317835,4,7,0.33,1,0,True,False,False
26333,40.72859,-73.87276,5.017279836814924,2,10,0.46,1,89,True,False,False
26335,40.67525,-73.96408,3.828641396489095,2,1,0.05,1,0,False,True,False
26336,40.67171,-73.93273,5.0106352940962555,5,35,1.81,2,12,True,False,False
26337,40.70784,-73.92054,4.110873864173311,1,9,0.42,1,81,False,True,False
26338,40.72662,-73.80086,4.605170185988092,2,95,4.34,1,305,True,False,False
26339,40.62518,-73.96316,4.189654742026425,2,2,0.09,2,0,False,True,False
26340,40.7488,-73.97844,5.420534999272286,30,1,1.0,49,311,True,False,False
26341,40.71772,-73.95059,4.382026634673881,999,24,1.12,6,249,False,True,False
26343,40.71835,-73.94999,4.382026634673881,30,15,0.69,6,333,False,True,False
26344,40.71732,-73.95048,4.007333185232471,30,22,1.01,6,276,False,True,False
26346,40.72588,-73.94531,4.983606621708336,3,23,1.06,1,13,True,False,False
26347,40.67858,-73.9812,5.707110264748875,30,51,2.33,1,75,True,False,False
26348,40.81248,-73.9526,4.07753744390572,1,9,3.0,1,248,False,True,False
26349,40.7212,-73.98045,4.2626798770413155,3,2,0.09,1,0,False,True,False
26350,40.69512,-73.94946,3.9318256327243257,4,5,0.23,1,0,False,True,False
26351,40.7469,-73.8179,4.02535169073515,1,77,3.58,6,365,False,True,False
26352,40.68884,-73.92958,5.14166355650266,3,99,4.79,2,288,True,False,False
26353,40.69049,-73.93014,4.8283137373023015,2,91,4.4,2,272,True,False,False
26354,40.82881,-73.94566,3.713572066704308,3,6,0.28,2,0,False,True,False
26355,40.72408,-73.99381,4.718498871295094,1,51,2.39,3,56,False,True,False
26356,40.77618,-73.91741,4.330733340286331,2,38,1.81,2,0,False,True,False
26357,40.72169,-73.9965,5.786897381366708,2,8,0.37,1,86,True,False,False
26358,40.76357,-73.98308,4.68213122712422,3,133,6.08,1,9,False,True,False
26359,40.82453,-73.92563,4.110873864173311,1,16,0.74,1,0,False,True,False
26360,40.70073,-73.92913,4.110873864173311,3,4,0.2,1,0,False,True,False
26361,40.69808,-73.93022,4.110873864173311,2,76,4.03,1,234,False,True,False
26364,40.77867,-73.97914,4.912654885736052,7,8,0.82,1,363,False,True,False
26365,40.72517,-73.76105,3.7376696182833684,1,11,0.51,2,125,False,False,True
26366,40.68805,-73.97563,5.081404364984463,2,1,0.05,1,0,True,False,False
26367,40.69321,-73.94207,4.394449154672439,3,5,0.23,1,0,False,True,False
26368,40.68808,-73.9413,4.61512051684126,2,6,0.28,1,39,False,True,False
26369,40.76124,-73.76178,4.0943445622221,1,62,2.91,1,54,False,True,False
26370,40.84038,-73.85662,4.189654742026425,3,12,0.55,1,0,True,False,False
26372,40.72709,-74.00447,5.170483995038151,3,20,1.08,2,239,False,True,False
26373,40.86039,-73.92663,4.61512051684126,3,44,2.3,1,168,True,False,False
26374,40.69209,-73.99421,4.787491742782046,2,1,0.05,1,0,False,True,False
26377,40.70863,-73.90249,3.4965075614664802,1,62,2.91,1,0,False,True,False
26378,40.73076,-74.00162,5.5053315359323625,5,13,0.61,1,50,True,False,False
26379,40.72066,-73.99229,6.55250788703459,3,14,0.65,1,258,True,False,False
26380,40.72561,-73.97953,4.51085950651685,2,41,1.91,3,0,False,True,False
26381,40.85014,-73.93743,3.4339872044851463,1,67,3.07,2,72,False,True,False
26382,40.70445,-74.01521,4.912654885736052,6,10,0.48,1,160,True,False,False
26383,40.71832,-73.99287,5.303304908059076,1,15,0.72,1,29,True,False,False
26384,40.69282,-73.96034,4.795790545596741,4,6,0.37,1,0,True,False,False
26385,40.68634,-73.97388,4.787491742782046,1,14,0.64,2,78,False,True,False
26386,40.73247,-73.98297,5.2832037287379885,2,47,2.26,1,6,True,False,False
26387,40.71913,-73.95041,4.394449154672439,30,3,0.14,6,324,False,True,False
26388,40.74922,-73.81868,4.02535169073515,1,41,1.9,6,340,False,True,False
26389,40.73307,-73.85047,4.48863636973214,2,9,0.42,2,54,True,False,False
26390,40.77312,-73.98819,4.3694478524670215,1,11,0.5,2,0,False,True,False
26391,40.84444,-73.93554,3.9318256327243257,5,5,0.29,1,0,False,True,False
26392,40.75994,-73.99073,5.375278407684165,2,28,1.28,1,6,True,False,False
26393,40.65894,-73.8921,5.707110264748875,2,24,3.29,1,294,True,False,False
26395,40.6801,-73.9866,5.5254529391317835,1,18,0.85,2,0,True,False,False
26397,40.68171,-73.94471,5.198497031265826,2,13,0.73,3,303,True,False,False
26398,40.72294,-73.99869,6.478509642208569,2,3,0.14,1,0,True,False,False
26399,40.88192,-73.86186,4.110873864173311,1,70,3.55,1,283,False,True,False
26401,40.77536,-73.98952,5.638354669333745,30,9,1.4,25,341,True,False,False
26402,40.71455,-73.7613,4.61512051684126,1,3,0.14,1,0,True,False,False
26403,40.67292,-73.94137,4.330733340286331,1,2,0.09,1,0,True,False,False
26404,40.69012,-73.9257,4.912654885736052,2,89,4.14,2,139,True,False,False
26405,40.69835,-73.91644,3.9318256327243257,2,57,2.68,3,18,False,True,False
26406,40.75029,-73.97142,5.170483995038151,30,2,0.15,10,161,True,False,False
26408,40.75777,-73.72949,3.9318256327243257,1,6,0.31,5,94,False,True,False
26409,40.68464,-73.84245,4.875197323201151,4,4,0.39,2,145,True,False,False
26410,40.67071,-73.95381,4.2626798770413155,4,8,0.37,1,6,False,True,False
26411,40.75573,-73.72931,3.828641396489095,1,17,0.82,5,325,False,True,False
26412,40.78628,-73.97482,5.5254529391317835,2,3,0.2,1,94,False,True,False
26413,40.76181,-73.9905,5.049856007249537,1,62,2.87,4,307,False,True,False
26414,40.65894,-73.95262,4.61512051684126,1,85,8.95,1,125,True,False,False
26415,40.70911,-73.95288,4.343805421853684,2,79,4.56,1,349,False,True,False
26416,40.67245,-73.94608,5.484796933490655,5,57,2.83,1,179,True,False,False
26418,40.68428,-73.96526,3.58351893845611,1,1,0.05,1,0,False,True,False
26419,40.72386,-73.94085,3.9318256327243257,4,1,0.05,1,0,False,True,False
26420,40.69161,-73.94417,4.51085950651685,3,1,0.05,1,0,False,True,False
26421,40.73465,-73.95314,4.189654742026425,2,32,1.51,1,70,False,True,False
26423,40.76735,-73.98842,4.532599493153256,3,56,4.65,1,14,False,True,False
26425,40.68873,-73.93881,4.07753744390572,1,118,5.48,1,21,False,True,False
26426,40.84859,-73.93855,4.454347296253507,30,4,0.22,1,0,True,False,False
26427,40.72091,-73.99531,5.5254529391317835,2,34,1.61,1,0,True,False,False
26428,40.68343,-73.99821,4.762173934797756,7,1,0.05,1,0,True,False,False
26429,40.69648,-73.92742,4.795790545596741,2,5,0.23,1,0,True,False,False
26430,40.7844,-73.9485,4.2626798770413155,3,2,0.09,1,0,False,True,False
26431,40.66154,-73.91387,4.61512051684126,1,3,1.58,1,2,False,True,False
26432,40.76191,-73.93092,4.343805421853684,2,43,2.02,1,8,False,True,False
26433,40.70949,-74.00973,5.017279836814924,1,103,4.79,1,7,True,False,False
26434,40.67467,-73.9469,4.61512051684126,5,2,0.66,1,0,True,False,False
26435,40.69878,-73.92194,4.330733340286331,4,2,0.1,1,0,False,True,False
26437,40.64816,-73.97279,4.795790545596741,15,3,0.16,1,0,True,False,False
26438,40.87759,-73.88459,3.7612001156935624,2,6,0.27,1,62,False,True,False
26439,40.71209,-73.9571,5.857933154483459,1,2,0.14,3,105,True,False,False
26441,40.85444,-73.88462,3.4339872044851463,3,5,0.23,2,361,False,True,False
26442,40.66819,-73.92394,4.2626798770413155,2,5,0.25,2,46,False,True,False
26443,40.74685,-73.97892,7.071573364211532,3,42,2.03,3,284,True,False,False
26444,40.76892,-73.99016,4.709530201312334,3,2,0.09,1,0,False,True,False
26445,40.71101,-73.96217,4.189654742026425,6,1,0.05,1,0,False,True,False
26447,40.70393,-73.91427,4.795790545596741,2,1,0.05,1,0,True,False,False
26448,40.68501,-73.79162,3.5263605246161616,1,7,0.35,3,139,False,True,False
26449,40.69787,-73.90008,3.6635616461296463,2,4,0.19,1,175,False,True,False
26450,40.66013,-73.77166,5.303304908059076,3,23,1.18,2,357,True,False,False
26451,40.74881,-73.99375,6.673297967767654,2,42,1.99,1,36,True,False,False
26452,40.75614,-73.96706,5.420534999272286,5,30,1.4,1,0,True,False,False
26453,40.77429,-73.92123,4.51085950651685,2,8,0.38,1,87,False,True,False
26454,40.77839,-73.90866,4.61512051684126,2,1,0.05,1,0,False,True,False
26455,40.7228,-73.99799,4.605170185988092,2,35,1.62,2,129,False,True,False
26456,40.75599,-73.93415,4.02535169073515,1,76,3.56,9,229,False,True,False
26457,40.75571,-73.9338,4.02535169073515,1,54,2.54,9,265,False,True,False
26458,40.7558,-73.93399,4.07753744390572,1,62,2.87,9,279,False,True,False
26459,40.69155,-73.94736,4.584967478670572,15,8,0.39,1,0,True,False,False
26460,40.68884,-73.93355,5.111987788356544,3,10,0.46,1,158,True,False,False
26461,40.77478,-73.97986,4.836281906951478,30,5,0.26,1,0,True,False,False
26462,40.67966,-73.89028,4.672828834461906,1,2,0.11,3,0,True,False,False
26463,40.74729,-73.81865,4.110873864173311,1,92,4.26,6,362,False,True,False
26464,40.62053,-74.03942,4.605170185988092,2,28,1.36,1,69,True,False,False
26465,40.76192,-73.9909,5.198497031265826,3,3,0.14,1,0,True,False,False
26466,40.80844,-73.9502,4.867534450455582,28,7,0.35,1,40,True,False,False
26467,40.76007,-73.99078,5.081404364984463,7,3,0.15,1,0,True,False,False
26468,40.76583,-73.98669,4.465908118654584,1,158,7.33,5,170,False,True,False
26469,40.7049,-73.92448,5.049856007249537,1,4,0.19,2,0,False,True,False
26470,40.68779,-73.95347,5.225746673713202,2,50,2.34,1,14,True,False,False
26471,40.76195,-73.99077,5.351858133476067,1,4,0.22,1,0,False,True,False
26472,40.80436,-73.95649,4.394449154672439,45,1,0.05,1,0,False,True,False
26473,40.76269,-73.99364,4.875197323201151,30,4,0.23,20,272,True,False,False
26474,40.79979,-73.94104,4.736198448394496,1,1,0.05,1,0,True,False,False
26475,40.67711,-73.98074,5.081404364984463,3,2,0.1,1,0,True,False,False
26476,40.7173,-73.96199,5.860786223465865,7,3,0.14,1,0,True,False,False
26477,40.75008,-73.97655,5.407171771460119,30,2,0.15,50,364,True,False,False
26478,40.80752,-73.94994,4.189654742026425,6,9,0.42,2,333,False,True,False
26479,40.79483,-73.93478,4.51085950651685,3,2,0.09,1,0,False,True,False
26480,40.80531,-73.94187,4.189654742026425,3,3,0.14,1,0,False,True,False
26481,40.85117,-73.94344,4.02535169073515,3,66,3.05,1,251,False,True,False
26482,40.6606,-73.99455,4.553876891600541,2,24,1.15,1,12,True,False,False
26483,40.74061,-73.97991,5.225746673713202,30,4,0.25,91,201,True,False,False
26484,40.74533,-73.86076,3.912023005428146,2,127,6.05,1,64,False,True,False
26485,40.71389,-73.98889,4.394449154672439,1,9,0.42,1,0,False,True,False
26486,40.64008,-73.89302,4.941642422609304,2,64,3.11,1,358,True,False,False
26488,40.6696,-73.94253,5.993961427306569,11,1,0.05,1,0,True,False,False
26489,40.65979,-73.8315,3.828641396489095,1,1,0.05,2,0,False,True,False
26490,40.83784,-73.94081,4.330733340286331,3,2,0.09,1,0,False,True,False
26491,40.71587,-73.9989,4.61512051684126,2,1,0.05,1,0,False,True,False
26492,40.72801,-74.00105,5.017279836814924,80,18,0.87,1,182,True,False,False
26493,40.67865,-73.9126,4.61512051684126,2,115,5.38,1,225,True,False,False
26494,40.71808,-73.99147,4.941642422609304,2,2,0.1,1,0,True,False,False
26495,40.86506,-73.84295,3.713572066704308,2,37,1.81,1,35,True,False,False
26496,40.76139,-73.96222,4.394449154672439,30,4,0.26,8,272,True,False,False
26497,40.76604,-73.79442,4.61512051684126,1,34,1.65,2,189,False,True,False
26498,40.71111,-73.94792,4.61512051684126,2,2,0.1,1,0,False,True,False
26499,40.67701,-73.96249,5.017279836814924,2,53,2.49,1,160,True,False,False
26500,40.76842,-73.99109,5.6131281063880705,1,46,2.19,1,166,True,False,False
26501,40.72653,-74.00054,5.420534999272286,3,79,3.88,1,151,True,False,False
26503,40.69772,-73.98365,4.912654885736052,2,18,0.84,1,0,True,False,False
26504,40.72838,-73.99897,5.993961427306569,4,1,0.05,1,0,True,False,False
26505,40.68701,-73.98842,4.836281906951478,2,91,4.61,2,62,True,False,False
26508,40.74896,-73.9762,5.170483995038151,30,1,0.08,50,364,True,False,False
26509,40.81631,-73.93933,4.2626798770413155,3,39,1.83,1,4,True,False,False
26510,40.74877,-73.97565,5.170483995038151,30,1,0.19,50,364,True,False,False
26511,40.74829,-73.97554,4.875197323201151,30,3,0.16,50,364,True,False,False
26512,40.73223,-74.00489,5.017279836814924,4,1,0.05,1,6,True,False,False
26513,40.77063,-73.87543,3.828641396489095,1,222,10.39,1,164,False,True,False
26514,40.69385,-73.90296,3.9318256327243257,1,50,2.34,2,341,False,True,False
26515,40.71566,-73.94486,4.61512051684126,3,1,0.05,1,0,False,True,False
26516,40.71363,-73.9909,4.51085950651685,1,58,2.68,2,10,False,True,False
26517,40.67359,-73.95812,3.828641396489095,3,9,0.43,2,0,False,True,False
26518,40.65853,-73.98301,5.170483995038151,2,54,3.56,1,135,True,False,False
26519,40.78489,-73.97345,4.605170185988092,20,7,0.42,2,125,False,True,False
26520,40.68949,-73.90987,4.110873864173311,1,66,3.24,3,120,False,True,False
26521,40.71328,-73.9633,5.0689042022202315,30,8,0.42,1,283,True,False,False
26522,40.71727,-73.95597,4.110873864173311,4,36,1.67,4,0,False,True,False
26524,40.77895,-73.98332,4.983606621708336,1,43,2.01,1,197,False,True,False
26525,40.75951,-73.82189,4.709530201312334,30,5,0.27,15,297,True,False,False
26526,40.80762,-73.92454,4.7535901911063645,2,100,4.76,1,130,True,False,False
26527,40.68563,-73.93863,3.9318256327243257,2,23,1.08,5,0,False,True,False
26528,40.75898,-73.81448,3.828641396489095,3,67,3.16,10,349,False,True,False
26529,40.7726,-73.92298,5.198497031265826,4,41,2.22,1,120,True,False,False
26530,40.70822,-73.95921,5.860786223465865,30,5,0.24,1,166,True,False,False
26531,40.71195,-73.95872,4.836281906951478,3,40,1.85,1,0,True,False,False
26532,40.78607,-73.97717,5.198497031265826,5,27,1.25,1,0,True,False,False
26533,40.6651,-73.76614,4.2626798770413155,1,19,0.94,4,84,False,True,False
26534,40.8258,-73.94405,4.844187086458591,3,15,0.7,1,2,True,False,False
26535,40.72615,-73.99072,5.25227342804663,4,14,0.71,1,0,True,False,False
26536,40.68191,-73.92064,3.9318256327243257,3,86,3.97,4,346,False,True,False
26537,40.68242,-73.95754,3.9318256327243257,3,18,1.04,2,0,False,True,False
26538,40.71396,-73.99151,4.564348191467836,1,55,2.56,2,10,False,True,False
26540,40.69883,-73.91583,4.7535901911063645,2,1,0.09,3,0,True,False,False
26541,40.69474,-73.82284,4.454347296253507,2,33,1.62,1,179,True,False,False
26542,40.86924,-73.90651,3.713572066704308,30,4,0.19,2,148,False,True,False
26545,40.62569,-74.02654,4.499809670330265,1,3,0.14,2,269,False,True,False
26546,40.7111,-73.98865,3.4965075614664802,14,4,0.25,28,341,False,False,True
26547,40.83408,-73.87419,3.367295829986474,3,27,1.32,2,214,False,True,False
26548,40.68444,-73.95156,4.02535169073515,3,1,0.05,1,0,False,True,False
26549,40.65059,-73.82896,4.61512051684126,1,42,1.97,1,220,True,False,False
26550,40.69211,-73.98102,4.836281906951478,3,60,2.79,1,0,False,True,False
26551,40.66505,-73.95998,5.017279836814924,2,1,0.05,1,0,True,False,False
26552,40.77538,-73.98814,5.707110264748875,30,7,0.38,25,313,True,False,False
26555,40.79803,-73.93648,4.61512051684126,1,35,1.82,2,318,False,True,False
26557,40.76982,-73.90254,5.017279836814924,2,18,0.86,2,364,True,False,False
26558,40.78631,-73.97752,5.298317366548036,2,27,1.34,1,335,True,False,False
26560,40.7766,-73.94862,5.62040086571715,30,17,0.79,1,196,True,False,False
26561,40.68765,-73.90821,4.330733340286331,1,11,0.52,1,0,False,True,False
26562,40.68787,-74.00037,5.017279836814924,15,5,0.25,1,105,True,False,False
26563,40.66197,-73.92587,5.198497031265826,3,14,0.69,1,175,True,False,False
26564,40.7557,-73.81237,3.784189633918261,2,43,1.99,10,365,False,True,False
26565,40.71655,-73.94162,4.454347296253507,1,28,1.35,2,0,False,True,False
26566,40.74274,-73.97918,4.7535901911063645,1,160,7.43,1,15,False,True,False
26567,40.67834,-73.94899,4.663439094112067,3,8,0.38,1,188,True,False,False
26568,40.72109,-73.94679,4.2626798770413155,3,1,0.05,1,0,False,True,False
26569,40.77576,-73.98883,5.673323267171493,30,4,0.22,25,281,True,False,False
26570,40.76407,-73.82518,5.003946305945459,1,24,1.15,1,77,True,False,False
26571,40.73091,-73.98223,4.709530201312334,2,29,1.47,2,0,False,True,False
26573,40.75811,-73.90954,3.784189633918261,4,19,1.64,2,1,False,True,False
26574,40.79969,-73.95449,5.14166355650266,3,44,2.23,1,0,True,False,False
26575,40.65516,-73.96121,4.189654742026425,28,5,0.26,3,297,False,True,False
26576,40.79477,-73.93282,4.51085950651685,2,3,0.15,1,0,False,True,False
26577,40.77057,-73.95759,5.075173815233827,30,1,0.05,87,344,True,False,False
26578,40.7087,-73.90897,5.170483995038151,4,2,0.11,1,0,True,False,False
26579,40.69848,-73.93749,4.110873864173311,1,72,3.34,1,16,False,True,False
26580,40.64382,-73.97774,3.58351893845611,3,1,0.05,1,0,False,True,False
26581,40.68824,-73.91628,5.003946305945459,2,92,4.33,2,4,True,False,False
26582,40.82154,-73.94554,4.709530201312334,15,1,0.05,1,0,True,False,False
